ticker,sector,industry,marketCap,enterpriseValue,ebitda,netIncomeToCommon,freeCashflow,bookValue,sharesOutstanding,totalDebt,totalCash,totalAssets,grossProfits,operatingCashflow,returnOnAssets,returnOnEquity,operatingMargins,grossMargins,currentRatio,debtToEquity,totalRevenue,revenueGrowth,earningsGrowth,interestExpense,enterprise_value,book_value_total,net_debt,ebitda_yield,earnings_yield,fcf_yield,book_yield,gp_a,fcf_ni,revenue_cagr_3y,fcf_cagr_3y,revenue_trend_ols,fcf_trend_ols,delta_gross_margin,asset_growth,share_dilution,dn_ebitda,interest_coverage,cfo_debt,roce
GPC,Consumer Cyclical,Auto Parts,18443419648,24475478016.0,2034494976.0,60088000.0,755362496.0,32.519,137624545,6713816064.0,500023008.0,20795540000.0,9266178048.0,995505024.0,0.04538,0.01342,0.05771,0.37515998,1.093,1.49454,24699011072.0,0.068,-0.021,,24475478016.0,4422991000.0,6213793056.0,0.08312380966247193,0.0032579641491005127,0.04095566388535281,0.23981404123609085,0.445584872910249,12.570937558247904,0.03220324726356383,-0.2799161803179321,0.030152585861404308,-0.2989775950759245,0.017633043999572995,0.07845553826602647,-0.008371774123909105,3.0542189237630244,1.3190586278179395,0.14827707737451654,0.019592771875668557
GILD,Healthcare,Drug Manufacturers - General,162980888576,175253880832.0,14737999872.0,9216000000.0,7934125056.0,18.933,1241569874,22173999104.0,9816999936.0,59023000000.0,23601000448.0,10805999616.0,0.13292,0.4336,0.39282,0.79367995,1.967,0.94635,29735999488.0,0.044,0.548,,175253880832.0,22702000000.0,12356999168.0,0.08409514130034007,0.05654650726549736,0.048681321628089046,0.13929240537557738,0.39986107869813464,0.8609076666666666,0.025736179862614117,0.042584000699299684,0.028850816658229198,0.07003321511006023,-0.004377898991996365,0.0004746164929231291,-0.00448237747076465,0.8384447873063464,10.56640625,0.48732750305066486,0.22918873120101674
GPN,Industrials,Specialty Business Services,21508726784,40116879360.0,3920230912.0,630185024.0,7124387840.0,87.025,273543507,23587248128.0,5861312000.0,53338484000.0,5968721920.0,1812647040.0,0.023670001,0.02935,0.12515001,0.67403,0.792,0.9559300000000001,8855241728.0,0.631,,,40116879360.0,22888767000.0,17725936128.0,0.09772023583441561,0.029299038958865042,0.33123243005251796,1.0641618739155956,0.1119027289939474,11.305231905987027,-0.0495682906305519,0.0778058677716198,-0.0434343999478947,0.08674932066072827,0.14673596000376388,0.13751746498286263,-0.04831474486162234,4.521656128403081,2.939709963780107,0.07684860184466534,0.04162366471643123
GL,Financial Services,Insurance - Life,14014103552,16835687424.0,1638151936.0,1177201024.0,1317225088.0,78.121,77644761,3260583936.0,438999008.0,30813692000.0,2048711936.0,1385442048.0,0.03312,0.20455,0.23746,0.33731997,0.663,0.53588,6073515008.0,0.054,0.126,,16835687424.0,5974579000.0,2821584928.0,0.09730234915532725,0.08400116494301184,0.0939928182428775,0.42632616334188195,0.06648706477626894,1.1189466039744118,0.046733910187802596,-0.03474957735150819,0.046924932261637145,-0.03861852299859638,,0.059757194385328664,-0.05143070818346811,1.7224195546169412,11.168282337612679,0.42490611350420393,
GDDY,Technology,Software - Infrastructure,11719596032,14255895552.0,1311699968.0,870099968.0,1347612544.0,1.789,132409847,3848100096.0,1311800064.0,8034900000.0,3203599872.0,1666200064.0,0.09392,3.98215,0.24681999,0.6377,0.671,16.216179999999998,5023699968.0,0.061,0.06,,14255895552.0,215100000.0,2536300032.0,0.09201105347716847,0.07424317063695869,0.11498796889588898,0.018353874946941517,0.39871060896837546,1.5488019693847408,0.06564722266304868,0.19657469711825604,0.06488077583843041,0.19114759647935003,-0.0010154303836467093,-0.02434611554994293,-0.04582601552319982,1.9335976929748617,7.754966887417218,0.4329929114193188,0.23236893280946144
GS,Financial Services,Capital Markets,301202571264,25163952128.0,,17064999936.0,,356.271,295007421,839667023872.0,1142199943168.0,1809320000000.0,50624000000.0,-39792001024.0,0.00944,0.14548,0.38599998,0.82271004,1.5,6.78596,61532999680.0,0.145,0.242,,25163952128.0,124972000000.0,-302532919296.0,0.0,0.05665622263577145,0.0,0.4149101366417743,0.027979572436053323,0.0,0.07158868405111818,,0.0779148451420059,-0.7619634880559332,,0.07956457506449989,0.0048472028080044525,,,-0.04739021527903416,
HAL,Energy,Oil & Gas Equipment & Services,27534708736,33657708544.0,4123000064.0,1540000000.0,2027000064.0,12.91,835397735,8080999936.0,2003000064.0,25010000000.0,3388000000.0,2822000128.0,0.07375,0.14626999,0.12569,0.15283,2.083,0.74651,22168999936.0,-0.003,1.335,,33657708544.0,10461000000.0,6077999872.0,0.12249794303762808,0.05592940948696295,0.07361617961659488,0.37992048872929834,0.1354658136745302,1.3162338077922078,0.030076157483628574,0.10745496208361094,0.025268251868435038,0.0900472653612424,-0.006175966308895664,-0.02255051393285653,-0.0013125802816901409,1.4741692402748408,6.03125,0.3492142247679384,0.10930903099577799
HIG,Financial Services,Insurance - Diversified,37788934144,38101934080.0,5520999936.0,4040999936.0,5603250176.0,67.497,274130820,4373000192.0,4393999872.0,85997000000.0,10990000128.0,5982000128.0,0.03884,0.22735001,0.15296,0.38172,1.792,0.23151,28790999040.0,0.061,0.414,,38101934080.0,18979000000.0,-20999680.0,0.14490077916800595,0.10693606547888349,0.14827753952117395,0.5022369757156387,0.12779515713338838,1.38659991703598,0.08703196529784973,0.1449464764948376,0.08229414044257197,0.15539137173856885,,0.06278037989544842,0.0,-0.003803600841048805,24.91959798994975,1.3679395987549958,
HAS,Consumer Cyclical,Leisure,11340478464,13884278784.0,1270200064.0,-222600000.0,547924992.0,4.579,141490692,3873200128.0,1355299968.0,5552000000.0,3064600064.0,1092800000.0,0.11936,-0.23316,0.27583998,0.63655,1.654,5.74488,4814400000.0,0.127,0.986,,13884278784.0,538500000.0,2517900160.0,0.0914847709240581,0.0,0.04831586195762119,0.04748476898126051,0.5519812795389049,,-0.07063068574893083,0.5178941301961593,-0.08801429673855651,0.3150208758131857,0.05642802418281434,-0.12433165623077773,0.0,1.9822862802186096,0.37576499388004897,0.28214395432344674,0.01668070308891847
HCA,Healthcare,Medical Care Facilities,91065237504,143171239936.0,15566000128.0,6793999872.0,5726000128.0,-28.324,221839800,49844998144.0,1064000000.0,60720000000.0,31786999808.0,12999000064.0,0.12344,-1.1272606391239424,0.14982,0.41612998,0.834,-8.270283415297827,76387999744.0,0.043,0.109,,143171239936.0,,48780998144.0,0.10872295396029447,0.07460585464021413,0.06287800136411535,,0.5235013143610013,0.8428025074887726,0.07868780037013456,0.23065107546526398,0.07624942889566845,0.2103770602844886,0.030210930885062992,0.02028128308100751,-0.10151275254878964,3.1338171490987667,5.3736654804270465,0.2607884551714991,0.27225602884832095
DOC,Real Estate,REIT - Healthcare Facilities,15091396608,25860907008.0,1543782016.0,221632992.0,1109761536.0,11.257,689419702,10712860672.0,1177075968.0,20336018000.0,1675554944.0,1233410944.0,0.01498,0.027999999,0.12307999,0.58329,2.039,1.1824299999999999,2872574976.0,0.071,3.639,,25860907008.0,7500094000.0,9535784704.0,0.05969558668311345,0.0146860491283167,0.07353603942869752,0.49697812567089883,0.08239346286967292,5.007203692850927,0.1104698360850378,,0.11483490972276696,,0.018654870739617246,0.019949739834303454,-0.006359546117533742,6.176898425535228,1.9315678063294208,0.11513366800557229,0.03181732973371112
HSIC,Healthcare,Medical Distribution,9845825536,15012825088.0,1048000000.0,395000000.0,290124992.0,28.543,113916757,3748999936.0,138000000.0,11215000000.0,4175000064.0,578000000.0,0.04355,0.08762,0.05849,0.31194,1.364,0.7774800000000001,13383999488.0,0.063,0.045,,15012825088.0,3245000000.0,3610999936.0,0.06980698128813102,0.04011852521210467,0.029466802041047256,0.3295813020589359,0.372269287917967,0.7344936506329114,0.013957826846691779,0.03201607141992047,0.015302008142713845,0.09933976637887253,0.00844456929230697,0.09757291055000979,-0.06753393177885955,3.4456106259541985,4.553333333333334,0.15417444915101752,0.08551396018530111
HSY,Consumer Defensive,Confectioners,36945891328,41750065152.0,2260761088.0,1094161024.0,1527240576.0,23.338,148229858,5681147904.0,876976000.0,13741297000.0,4201155072.0,2349490944.0,0.07837,0.23234,0.21343,0.35035,1.24,1.20011,11991323648.0,0.106,0.936,,41750065152.0,4636750000.0,4804171904.0,0.054149881677291234,0.029615228775676433,0.04133722373731332,0.1255010999419567,0.3057320624101204,1.3958097048794165,0.03917965670073964,-0.011035105885078833,0.034686986310994206,0.011141000327067779,-0.09628884542096205,0.06136128286230925,0.0,2.125024147620149,6.4011369803297065,0.4135591932654602,0.134118763945909
HPE,Technology,Communication Equipment,54596911104,70669910016.0,5631000064.0,1440000000.0,3836000000.0,19.113,1324203521,21304000512.0,5292000256.0,75906000000.0,13102999552.0,6358000128.0,0.01966,0.06315,0.087,0.33776,1.088,0.8403,38793998336.0,0.4,,,70669910016.0,24688000000.0,16012000256.0,0.07968030612639969,0.02637511849813239,0.07026038511030266,0.45218675380686973,0.17262139425078388,2.6638888888888888,0.06370170685761956,-0.24742181943922759,0.060274960263489934,-0.1521861777150917,-0.031018950912143517,0.06516797171002779,0.01621434532654942,2.843544676613948,14.051282051282051,0.2984416060457143,0.03206991397304099
HLT,Consumer Cyclical,Lodging,76972466176,89504464896.0,3003000064.0,1542000000.0,1684499968.0,-25.862,227648372,13057999872.0,564000000.0,16774000000.0,3980999936.0,2295000064.0,0.10859,-0.28619153674832964,0.5736,0.78505,0.608,-2.4235337550111358,5071000064.0,0.11,0.35,,89504464896.0,,12493999872.0,0.03355139955855102,0.020033137517955678,0.02188444844872629,,0.23733158077977823,1.092412430609598,0.11125593900582187,0.07177768411621499,0.1017218919495038,0.06883615176921984,-0.02553431466658851,0.015252390751724973,0.00321456445627851,4.160506029213325,4.341935483870968,0.17575433347346872,0.2194684493722485
HD,Consumer Cyclical,Home Improvement Retail,356868063232,418998059008.0,24945999872.0,14012000256.0,10128249856.0,13.916,997116682,63730999296.0,1600999936.0,105095000000.0,55187001344.0,18032001024.0,0.12519,1.2838,0.11926,0.33126998,1.045,4.59356,166592004096.0,0.048,-0.043,,418998059008.0,12813000000.0,62129999360.0,0.059537268337378386,0.03926381119425303,0.028380936540728284,0.035904025381139994,0.5251153845948904,0.7228268392061326,0.015185146415588768,0.032290999550243615,0.018090116338651267,0.012524609247941383,-0.0021497046001841547,0.09338424244946368,0.0008397138888888889,2.4905796391723802,8.712271973466004,0.28293924813966875,0.28916624238004157
HONA,Industrials,Aerospace & Defense,78331658240,,3892999936.0,2544000000.0,,,316939750,16149000192.0,989000000.0,17685000000.0,6169999872.0,3203000064.0,,0.30289320157161564,0.20152001,0.34894,1.611,1.9227289191570425,17681999872.0,0.068,,,93491658432.0,8399000000.0,15160000192.0,0.041640077856053066,0.03247729024458349,0.0,0.10722356948280533,0.34888322714164544,0.0,,,0.1162331953944124,0.1154434250764526,,0.04986642920747997,0.0,3.8941691346588296,3.880195599022005,0.19834045612227583,0.2857400072020166
HON,Industrials,Conglomerates,72825749504,99263750144.0,8526000128.0,3968000000.0,2936875008.0,42.894,316826559,37751001088.0,12389999616.0,73681000000.0,13905999872.0,5160999936.0,0.05953,0.24264,0.21,0.36925,1.385,2.57387,37660000256.0,0.024,-0.419,,99263750144.0,13904000000.0,25361001472.0,0.08589238383228014,0.05448622262077859,0.04032742578006273,0.19092148168329273,0.18873250732210475,0.7401398709677419,0.0182371617394117,0.06346989909521827,0.021718787775360154,0.06821564160971906,-0.0005589833225029817,-0.02014734826320549,-1.3358395989974938e-05,2.974548568057446,5.074404761904762,0.1367116046530628,0.13567549286808442
HRL,Consumer Defensive,Packaged Foods,13757105152,13433611264.0,1251180032.0,466879008.0,471169760.0,14.445,550284207,250000000.0,574262976.0,13393119000.0,1928423040.0,1007758016.0,0.045819998,0.05831,0.11057,0.15783,1.938,4.244,12218454016.0,-0.029,-0.051,,13433611264.0,7901171000.0,-324262976.0,0.09313802576325615,0.0339373002416955,0.03424919376526693,0.5743338378751385,0.14398610510367302,1.0091902868333715,-0.009525432287289193,-0.14537859147397825,-0.010265510129862529,-0.09218255687479726,-0.01747859356800066,-0.0030971968247368443,0.0027377697341078393,-0.25916572172405,9.501614598016351,4.031032064,0.061727194648362356
HST,Real Estate,REIT - Hotel & Motel,16199442432,20120930304.0,1668999936.0,1011000000.0,1190875008.0,9.968,684879281,5645000192.0,1703000064.0,13049000000.0,1790000000.0,1547000064.0,0.042140003,0.1487,0.19163,0.28978002,2.471,0.80482,6176999936.0,0.028,1.053,,20120930304.0,6558000000.0,3942000128.0,0.08294844774986404,0.06240955540561657,0.07351333312852629,0.4048287481207057,0.1371752624722201,1.1779179109792284,0.0760599281050931,-0.017103735433332767,0.07256540697674418,0.001930173147885325,-0.026266375986878976,7.664009809932556e-05,-0.01616363896438278,2.361893516573508,4.480851063829787,0.27404783195444044,0.09060402684563758
HWM,Industrials,Aerospace & Defense,108193071104,110606065664.0,2560999936.0,1743000064.0,1192749952.0,13.771,400107483,4848000000.0,2435000064.0,11179000000.0,3022000128.0,2084000000.0,0.11918,0.33818,0.28188,0.35046002,2.444,0.8779399999999999,8622999552.0,0.191,0.714,,110606065664.0,5353000000.0,2412999936.0,0.023154244937884566,0.016110089548382917,0.011024272994834166,0.049476366142287044,0.2703283055729493,0.6843086105589494,0.13371585224230054,0.38382750364445894,0.12230837948901196,0.32705234159779617,0.06626297241689877,0.06274360680673068,-0.009399361683814094,0.9422100727455855,13.185430463576159,0.4298679867986799,0.21162840136054423
HPQ,Technology,Computer Hardware,20055482368,27216482304.0,4712000000.0,2552999936.0,3450874880.0,-0.157,914522690,10864000000.0,3703000064.0,41769000000.0,11664000000.0,4593999872.0,0.058790002,-7.378612531791908,0.07114,0.20315,0.794,-31.398843930635838,57416998912.0,0.09,0.162,,27216482304.0,,7160999936.0,0.17313038280878343,0.12729686023775222,0.17206641140210743,,0.2792501616031028,1.3516940722712185,-0.04209584055759441,-0.08855519305487403,-0.04080857895530464,-0.07963270798701813,0.011092980297911947,0.04660602871532737,-0.018999157604615177,1.5197368285229202,5.807207207207207,0.4228644948453608,0.25761330029573976
HUBB,Industrials,Electrical Equipment & Parts,25739229184,27971629056.0,1466700032.0,904300032.0,541449984.0,71.319,52841777,2738700032.0,516900000.0,8228800000.0,2139699968.0,1079000064.0,0.10195,0.25822002,0.17749001,0.35685003,1.579,0.72468,5996100096.0,0.111,0.125,,27971629056.0,3847900000.0,2221800032.0,0.05243527393644556,0.03513314348054099,0.021035982862166507,0.14949554131915996,0.2600257592844643,0.5987503758044763,0.05708836650420146,0.24441808658920183,0.05406466947173292,0.19031003678402522,0.05574449691459993,0.20168815806767235,-0.009415387387821751,1.5148291971946994,18.458658346333852,0.3939825652289619,0.17606880849987352
HUM,Healthcare,Healthcare Plans,47634403328,40106401792.0,3361999872.0,1130000000.0,1431374976.0,154.754,120061500,14371000320.0,21965000704.0,48909000000.0,19215998976.0,1844000000.0,0.036429998,0.062800005,0.04671,0.14006,1.771,0.7707299999999999,137200001024.0,0.235,-0.046,,40106401792.0,17657000000.0,-7594000384.0,0.08382701318946582,0.02372235025636973,0.030049184538827274,0.37067746767851356,0.3928929026559529,1.2667035185840707,0.11767273447695548,-0.5227593913804323,0.1090462960268118,-0.4268900250190362,,0.05228167559543019,2.5714727257072445e-06,-2.258774739180002,3.464342313787639,0.12831396276804202,
HBAN,Financial Services,Banks - Regional,36204552192,42884550656.0,,2068999936.0,,14.629,2027130587,23893000192.0,20139999232.0,225106000000.0,8297999872.0,2492999936.0,0.00899,0.083859995,0.40698,0.0,,0.9815545227179361,8297999872.0,0.336,-0.265,,42884550656.0,24342000000.0,3753000960.0,0.0,0.057147507999206246,0.0,0.6723463908877948,0.03686263303510346,0.0,0.038776548989612136,-0.16561022175225404,0.03526053767009625,-0.21949599531158429,,0.10221808745042354,0.07825453777481745,,,0.10434017980022121,
HII,Industrials,Aerospace & Defense,11486274560,14201274368.0,1134000000.0,605000000.0,634124992.0,130.708,39404029,2931000064.0,216000000.0,12749000000.0,1599000064.0,1200999936.0,0.040999997,0.12198,0.065510005,0.12445,1.191,0.56946,12849000448.0,0.134,0.0,,14201274368.0,5073000000.0,2715000064.0,0.07985198867471102,0.05267156002929465,0.055207194350750395,0.4416575603778707,0.1254216067142521,1.0481404826446281,0.05353361774943943,0.18102154775842583,0.04771501007605799,0.057373737373737375,-0.007919466253634905,0.050078247261345854,0.0020871231494254175,2.394179950617284,8.4,0.40975773107318497,0.09089035449299258
IBM,Technology,Information Technology Services,272115580928,330215587840.0,16611000320.0,10732999680.0,13080750080.0,35.083,939885280,69802000384.0,11783000064.0,151880000000.0,40214999040.0,13991999488.0,0.05369,0.35772,0.13809,0.58358,0.796,2.1116900000000003,68910997504.0,0.095,0.142,,330215587840.0,32648000000.0,58019000320.0,0.05030350150535159,0.03944279722387481,0.048070566321085015,0.11997842934483949,0.26478140005267314,1.2187413090466057,0.03718179905928398,0.10617435101575201,0.03468590583309258,0.07867759537888992,0.041854231885109616,0.10719883360670676,0.005025618352598345,3.4928059239240326,6.337467700258398,0.20045270065365123,0.1083093391743654
IEX,Industrials,Specialty Industrial Machinery,16566050816,17877749760.0,951600000.0,507700000.0,525024992.0,54.506,74015052,1899299968.0,586200000.0,6927000000.0,1568600064.0,678400000.0,0.06757,0.12748,0.1989,0.44435,3.393,0.46915,3530099968.0,0.089,0.278,,17877749760.0,4027500000.0,1313099968.0,0.05322817540097395,0.030647014526216942,0.031692827568349284,0.24311768958900676,0.226447244694673,1.0341244672050423,0.028075999700655663,0.0801733711336221,0.02493381175988651,0.06136986301369863,-0.003381293736260449,0.02693727484322417,0.0,1.3798864733081126,10.822981366459627,0.35718423178533953,0.10973612947918635
IDXX,Healthcare,Diagnostics & Research,44000935936,44905857024.0,1545885952.0,1095233024.0,786844480.0,19.638,78882997,1105451008.0,200528000.0,3350759000.0,2758938880.0,1210091008.0,0.26463,0.72915,0.31783,0.62053,1.119,0.7104,4446094848.0,0.143,0.172,,44905857024.0,1605383000.0,904923008.0,0.03442504061716936,0.024891130170345294,0.01788244870846558,0.036485201186062334,0.8233772945174511,0.7184265473718952,0.08522326458275908,0.39532809418299686,0.07999444235894285,0.267250522979588,0.022743007798965764,0.017403064209703948,0.004942690752624356,0.5853750121923612,35.08290435498816,1.0946581976430745,0.619016823762628
ITW,Industrials,Specialty Industrial Machinery,78473052160,86795051008.0,4728000000.0,3134000128.0,2215749888.0,11.223,287700000,9148000256.0,827000000.0,16148000000.0,7157000192.0,3156999936.0,0.17045,0.96848,0.25672,0.44122002,1.188,2.8322000000000003,16220999680.0,0.046,0.118,,86795051008.0,3225000000.0,8321000256.0,0.054473151926187756,0.03993727836162197,0.028235806139950706,0.041096910483671444,0.4432127936586574,0.7070037643597696,0.0023378226519090717,0.11822097499966633,0.0007939857145089948,0.07844101787910321,0.03280258726113028,0.07174620030530297,0.0,1.7599408324873096,14.582191780821917,0.3451027380469719,0.38631827254581746
INCY,Healthcare,Biotechnology,23346542592,19370147840.0,1548935040.0,1431777024.0,558867008.0,28.121,199782155,39430000.0,4015824896.0,6957973000.0,2828779008.0,1516781952.0,0.13888,0.30823,0.25552,0.52766,3.682,0.701,5361019904.0,0.209,0.838,,19370147840.0,5167478000.0,-3976394896.0,0.07996506029765026,0.061327154475139166,0.02393789169414332,0.2213380409384773,0.4065521679949031,0.39033103523248047,0.14839595478338863,0.1422764750896166,0.14048392547616387,0.15124219092512717,-0.011396934164806916,0.278023783310392,0.025981451428690478,-2.567179896711485,686.5234761120264,38.467713720517374,0.3062537813696362
IR,Industrials,Specialty Industrial Machinery,31537833984,35262136320.0,2021799936.0,587000000.0,1035425024.0,26.004,391336834,4951199744.0,1291600000.0,18297200000.0,3363200000.0,1299000064.0,0.0512,0.057150003,0.17069,0.43222,2.227,0.48353,7781300224.0,0.076,0.065,,35262136320.0,10089800000.0,3659599744.0,0.05733628608466567,0.018612565476050166,0.032831202818979235,0.3199268537312623,0.18380954462977941,1.7639267870528108,0.08948380588960547,0.16800739745179705,0.08039077544502372,0.11886181027211791,0.04298283010113185,0.01595797843396373,0.002338589526517305,1.810070165122411,4.683733753446239,0.2623606663363085,0.07326765613736762
PODD,Healthcare,Medical Devices,11392653312,11926253568.0,602000000.0,302800000.0,253375008.0,18.806,69264674,1014000000.0,480400000.0,3190400000.0,2059800064.0,619299968.0,0.097449996,0.22997999,0.1603,0.71008,2.487,0.7784399999999999,2900800000.0,0.339,1.59,,11926253568.0,1515300000.0,533600000.0,0.05047687411369988,0.02657853194576347,0.02224021051646656,0.13300676835341937,0.6456243931795386,0.8367734742404227,0.27541480232743965,,0.2355610953341643,0.7902899153835483,0.09915635593623462,0.0332610033358163,0.00558662640057242,0.8863787375415283,6.715488215488215,0.6107494753451677,0.15890531012229614
INTC,Technology,Semiconductors,604879060992,630716104704.0,14174000128.0,-3174000128.0,-8301250048.0,22.177,5026000000,45030998016.0,32789000192.0,211429000000.0,20000000000.0,9980000256.0,0.0063099996,-0.02911,0.06879,0.372,2.312,0.36028,53762998272.0,0.072,,,630716104704.0,114281000000.0,12241997824.0,0.02247286857317837,0.0,0.0,0.1889319822256361,0.09459440284918341,,-0.05712887978236014,,-0.05685462918167321,0.1084456484930579,-0.07841684932368143,0.0760566964399318,0.1533487297921478,0.863693926446111,2.4271310724106323,0.2216251181564752,0.014723053143104963
IBKR,Financial Services,Capital Markets,154915979264,-35868876800.0,,1038000000.0,,12.537,445484364,32355999744.0,124586000384.0,203240000000.0,5994999808.0,16837999616.0,0.024249999,0.2356,0.76811,0.93017995,1.101,1.5219200000000002,6445000192.0,0.168,0.229,,,5363000000.0,-92230000640.0,,0.0067004062778513816,0.0,0.0346187657688988,0.02949714528636095,0.0,0.34597874218853675,0.5924065256034745,0.2489957800552083,0.48413738457318745,0.08326329156840284,0.3536518762238414,0.022662442547488424,,2.1308366911590424,0.5203980637044723,0.19559210669451516
ICE,Financial Services,Financial Data & Stock Exchanges,75207516160,95413510144.0,6624000000.0,3931000064.0,3743124992.0,52.081,565512495,20984999936.0,863000000.0,136887000000.0,10435000320.0,5022000128.0,0.0211,0.13853,0.57306,1.0,1.011,0.70986,10435000320.0,0.204,0.797,,95413510144.0,28915000000.0,20121999936.0,0.06942413071275677,0.05226871281903535,0.049770623776973305,0.3844695514007519,0.07623076201538495,0.9522068000658267,0.0946705327442019,0.08010834127843047,0.09895311788802913,0.09242763300368151,0.021700072512886748,-0.018224459936311214,0.002800320663293227,3.0377415362318843,6.412204234122043,0.23931380239771663,0.09757253036705767
IFF,Basic Materials,Specialty Chemicals,21402091520,27341090816.0,1879000064.0,826000000.0,3702625024.0,55.329,255303473,6467999744.0,562000000.0,25539000000.0,3920999936.0,980000000.0,0.02123,0.060510002,0.10106,0.36346,1.492,0.45701,10787999744.0,-0.036,,,27341090816.0,14154000000.0,5905999744.0,0.0687244000850328,0.038594358837691765,0.17300295256376888,0.661337233642481,0.15352989294804026,4.482596881355932,-0.043387980933718207,,-0.040135657658825305,0.15419926969222744,0.02793448959043815,-0.11085193050865161,-0.00018846646861670654,3.1431610126863734,-0.7991266375545851,0.15151515751204087,-0.008469869480699806
IP,Consumer Cyclical,Packaging & Containers,20539963392,29062963200.0,4007000064.0,-2638000128.0,1711250048.0,27.971,529516974,9758999552.0,1236000000.0,37964000000.0,7225999872.0,2596999936.0,0.01788,-0.16036,0.03718,0.29687,1.213,0.65904,24341000192.0,0.134,,,29062963200.0,14827000000.0,8522999552.0,0.13787307358941292,0.0,0.08331319853600642,0.7218610723412919,0.19033821177958066,,0.0375292471900297,,0.03767658453230372,-0.5809891266222378,0.011665431900723666,0.6650877192982456,0.39669782320077696,2.127027555745005,-5.112522686025408,0.26611333694218414,-0.09369698985531348
INTU,Technology,Software - Application,75318411264,75438415872.0,6409999872.0,4584000000.0,5232000000.0,75.215,273537000,6899999744.0,6780000256.0,36958000000.0,16906000384.0,7888000000.0,0.09465,0.22496,0.46974,0.80793,1.453,0.33448,20924999680.0,0.104,0.107,,75438415872.0,19710000000.0,119999488.0,0.08496996918487996,0.06086161302490216,0.06946508711742759,0.2616890036476487,0.45743818345148546,1.1413612565445026,0.1395336514824015,0.18452867080433455,0.13008841022343676,0.14855711527422638,-0.015282137695095788,0.150192954064484,-0.004063967345540697,0.01872066932858747,20.57085020242915,1.1431884482110497,0.19110124868361666
ISRG,Healthcare,Medical Instruments & Supplies,150876913664,146482315264.0,3885600000.0,2979099904.0,2254087424.0,49.307,354162842,0.0,4517300224.0,20458700000.0,7015099904.0,3360800000.0,0.102419995,0.17232999,0.30868,0.66292,4.61,0.0,10582099968.0,0.23,0.188,,146482315264.0,17824000000.0,-4517300224.0,0.02652606898653341,0.0197452335924262,0.0149399094219266,0.11813603265834101,0.34289079482078527,0.7566337137514136,0.17386716793068868,0.37485914017601996,0.16063293570211976,0.3744552476147206,-0.014399492862102181,0.09152652695377524,-0.004206393718452047,-1.1625746921968294,,,0.15962606692860046
IVZ,Financial Services,Asset Management,11973442560,16651041792.0,1327600000.0,-667000000.0,861862528.0,21.982,443296629,1966700032.0,806899968.0,27094000000.0,1906200064.0,1822499968.0,0.02683,-0.01535,0.191,0.28915,0.822,14.829,6592399872.0,0.141,0.35,,16651041792.0,12231000000.0,1159800064.0,0.07973074697571451,0.0,0.07198118032313006,1.0215107258175213,0.07035506252306784,,0.01776834885182499,0.41344681263303396,0.02206085239617669,0.26388195879962933,-0.05059647969968378,0.0031508132504470747,-5.1452040275569685e-05,0.873606556191624,-3.5987878787878786,0.9266791774781442,-0.011333358781539871
INVH,Real Estate,REIT - Residential,18136102912,26894403584.0,1492500992.0,581246976.0,1021075392.0,15.305,594041956,8858251264.0,137576992.0,18680290000.0,1589332992.0,1198760960.0,0.02469,0.061929997,0.24277,0.57181,1.497,0.97038,2779454976.0,0.092,-0.037,,26894403584.0,9530132000.0,8720674272.0,0.05549485369097077,0.03204916617535347,0.056300705667279356,0.5254784915062573,0.08508074510620553,1.7566979858145533,0.06837165898740327,0.057149141086135335,0.06628402645988671,0.047662182144768715,-0.025120089731020423,-0.0011048101243621247,-0.002965605214519482,5.842993953601339,2.66958370008519,0.13532704416183966,0.05152904079445221
IQV,Healthcare,Diagnostics & Research,34554974208,48796975104.0,3000999936.0,1384999936.0,2156750080.0,37.274,166900000,16216999936.0,2103000064.0,29944000000.0,5487000064.0,2704000000.0,0.051269997,0.22490999,0.13611001,0.32991,0.747,2.5542599999999998,16632000512.0,0.084,0.15,,48796975104.0,6503000000.0,14113999872.0,0.0614997124228301,0.040081058306197535,0.06241503949670666,0.18819287668559326,0.18324205396740584,1.5572203463264276,0.04214942539507627,0.08948392261043803,0.04006611137475658,0.11082609295269617,-0.015999771941193175,0.11320123424662627,0.0034856700232378003,4.703099024657893,3.1824417009602195,0.16673860829199427,0.10737758030176803
IRM,Real Estate,REIT - Specialty,34857992192,54664269824.0,2449746944.0,272304000.0,-499464512.0,-4.084,297524681,19716626432.0,250710000.0,21125019000.0,3986277888.0,1481250048.0,0.04557,-0.2775760009867412,0.20955999,0.55018,0.769,-20.098354478612283,7245357056.0,0.216,8.6,,54664269824.0,,19465916432.0,0.04481440897111287,0.007811809656165293,0.0,,0.18869937527630154,-1.8342165814677713,0.10584603013300264,,0.10262709383580443,-0.738019793814433,-0.017250503784504434,0.1286471766615742,0.007479778861075457,7.946092750386548,1.2494949566548763,0.07512695202237729,0.05715320772074369
